,Unnamed: 0,iteration,USS1,USS2,USS3,USS4,U1,U2,U3,U4,ESS,E,KF_X1,KF_X2,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30
1980,0,33,0.4078,0.1089,0.3888,0.2126,0.407798961431156,0.1088187001186206,0.3887833567528369,0.2126181665383974,13.057264952551748,13.007390373674136,0.0010907516453147,0.0021724043460764,4.208642381188733e-18,2.238379806209388e-13,8.699343579979201e-15,2.44259369264006e-16,2.9138942781640933e-13,1.6449586169112277e-37,4.8727906420249546e-15,2.437565070647413e-12,1.7834021380787962e-06,1.1000558893786812e-14,1.881260070442075e-14,4.776626237476176e-14,5.6075205363310095e-15,3.1922379323075266e-13,6.303001150743142e-08,0.003352271164069,0.0001302842285683,3.658108592053797e-06,0.0043639438386362,2.463544087675095e-27,7.297651413978966e-05,0.0365057756248759,0.0002670881655041,0.0001647479854222,0.0002817436910734,0.00071536324412,8.398007051225674e-05,0.0047808004430866,0.0007217233241267,0.001080876570274
1981,1,33,0.4078,0.1089,0.3888,0.2126,0.4077984937708942,0.1087581264675884,0.3887710187556554,0.212631519491286,13.057264952551748,12.983035441896764,0.0011761475738769,0.0037067853957368,3.49939850024867e-18,2.1895233747067707e-13,8.749884118017376e-15,2.0340097630531903e-16,2.865002749804552e-13,1.367748835757436e-37,4.89138731800373e-15,2.39028958814336e-12,1.7489650755130766e-06,1.0790490408059064e-14,1.8365278745141912e-14,4.6759827175026286e-14,5.479429327784125e-15,3.119318428567995e-13,5.3495952464089043e-08,0.0033471649017395,0.0001337610977459,3.1094283657049725e-06,0.0043797827227204,2.0909029564736197e-27,7.47755431194193e-05,0.0365407992755433,0.0002673675276889,0.0001649562237317,0.000280753414814,0.0007148261312926,8.376505014465919e-05,0.0047685598071546,0.0007127383900524,0.0010895763666488
1982,2,33,0.4078,0.1089,0.3888,0.2126,0.407797904862318,0.1086799228703192,0.3887550928120256,0.2126487499671219,13.057264952551748,13.03024019818096,0.0002208136542623,0.0022599250418179,3.080595688219448e-18,2.297983721051988e-13,9.413910814694204e-15,2.315955981580514e-16,2.935162995015595e-13,1.2040586877150765e-37,4.5093531657835535e-15,2.4676549263800405e-12,1.8137176886090005e-06,1.117359630459778e-14,1.9624766637357555e-14,4.905859766994696e-14,5.67077861042587e-15,3.22824936059245e-13,4.5404102238317173e-08,0.0033869387083684,0.0001387491941014,3.4134275578338465e-06,0.0043260607427792,1.7746309250191658e-27,6.646218877435846e-05,0.0363701270487089,0.0002673191541491,0.0001646847429293,0.0002892443543348,0.0007230619690837,8.3580137693258e-05,0.0047580331485772,0.0007284028458191,0.0010735740950597
1983,3,33,0.4078,0.1089,0.3888,0.2126,0.4077990667272476,0.1087817646170844,0.3887759129645053,0.2126260761647734,13.057264952551748,13.037736608941136,-0.0001659124548364,0.0017340319703047,3.142481107465542e-18,2.348635614311345e-13,8.260907787521243e-15,4.715063301831129e-16,2.910443000733801e-13,1.0262002449727525e-37,3.874072032245821e-15,2.466673078020659e-12,1.8251937646431624e-06,1.1227684621819047e-14,2.0301193479982224e-14,4.990514173374797e-14,5.683812438683522e-15,3.235669231941596e-13,4.613385400767636e-08,0.0034479638490255,0.0001212759920608,6.922047724864971e-06,0.004272736983988,1.5065348259928684e-27,5.687412825689069e-05,0.0362125122711875,0.0002679514046201,0.0001648303825778,0.0002980359353512,0.0007326429162955,8.344240244763871e-05,0.0047501921844143,0.0007301467865522,0.0010719073274602
1984,4,33,0.4078,0.1089,0.3888,0.2126,0.4077995164121911,0.1088200496187789,0.3887837424363864,0.2126175447970732,13.057264952551748,13.039832701984974,-0.0003252978672836,0.0015881579162377,8.669981090956008e-18,2.385262032224137e-13,7.078218602218033e-15,6.991045381969323e-16,2.8791184079646386e-13,8.710249608681504e-38,3.3142621123271637e-15,2.457208416125312e-12,1.8290131746756724e-06,1.1237226258751644e-14,2.0805750608258683e-14,5.045767696507124e-14,5.674918768817229e-15,3.2306062615751643e-13,1.272996657167472e-07,0.0035022343897119,0.0001039281230811,1.0264817544569429e-05,0.0042273542127462,1.2789092062164104e-27,4.866267349037626e-05,0.036078718821593,0.0002685504885017,0.0001649940330106,0.0003054868366645,0.0007408603713331,8.33237413855155e-05,0.0047434370715057,0.000730100831598,0.0010719930162119
1985,5,33,0.4078,0.1089,0.3888,0.2126,0.4077996772805199,0.1088323431468831,0.3887862598753599,0.2126147955190913,13.057264952551748,13.04198651376464,-0.0004260638886946,0.0015020440690518,1.4393752790868938e-17,2.416808003570132e-13,6.070488659434408e-15,8.943712135849144e-16,2.852960860333952e-13,7.394381585453814e-38,2.839272103078516e-15,2.449521370510431e-12,1.8324870161642653e-06,1.1246744387077283e-14,2.1236944189832013e-14,5.0933369618381446e-14,5.668204498477477e-15,3.22678405920751e-13,2.1133209632039506e-07,0.0035484081364391,8.912818366487925e-05,1.3131345673866787e-05,0.0041887767490424,1.085658570555738e-27,4.1686788380737694e-05,0.0359643857689279,0.0002690495883143,0.0001651270583048,0.0003118052609831,0.0007478143890048,8.322176589374579e-05,0.0047376318967759,0.0007301237338328,0.0010719829561228
1986,6,33,0.4078,0.1089,0.3888,0.2126,0.4077997768747429,0.10883981482026,0.3887877902774879,0.2126131234970276,13.057264952551748,13.043987146189856,-0.0004997624398836,0.0014222035147633,1.8125277338634287e-17,2.4435231348048497e-13,5.220236508115534e-15,1.0608248893795442e-15,2.830723150266686e-13,6.277192488676298e-38,2.435800386619682e-15,2.442959297993013e-12,1.8354037395241537e-06,1.1254630142283884e-14,2.1602561014094764e-14,5.1336240582026726e-14,5.662443462016477e-15,3.223504344189663e-13,2.661120002915765e-07,0.0035875358871458,7.664255576507598e-05,1.557483662183775e-05,0.0041560158541193,9.216058977664269e-28,3.576197489785473e-05,0.0358670807227143,0.0002694706135233,0.0001652384172545,0.0003171648419793,0.0007537092764782,8.313495722454398e-05,0.0047326900050301,0.0007301384181787,0.0010719758452416
1987,7,33,0.4078,0.1089,0.3888,0.2126,0.4077998555361059,0.108846108566722,0.3887890783435705,0.2126117181882957,13.057264952551748,13.045738206889576,-0.0005531723683937,0.0013438985667135,2.0763993380596726e-17,2.4661368267402106e-13,4.50129870499644e-15,1.2022301917574277e-15,2.8117993855976865e-13,5.328682781284195e-38,2.0931866279838054e-15,2.437345779798104e-12,1.837846663390333e-06,1.1261123123600691e-14,2.1912506202698903e-14,5.167727524342037e-14,5.657459230750536e-15,3.220666931110667e-13,3.048510471394942e-07,0.0036207119711546,6.60867877654071e-05,1.765080185406195e-05,0.0041282039120983,7.8234205529398745e-28,3.0731570931608123e-05,0.0357844177462902,0.0002698274217039,0.0001653326079079,0.0003217131858453,0.000758711062102,8.306120788185944e-05,0.0047284916173885,0.0007301439710995,0.0010719766187186
1988,8,33,0.4078,0.1089,0.3888,0.2126,0.4077999196002588,0.1088516751217171,0.3887902164631477,0.2126104785316236,13.057264952551748,13.047252257251849,-0.0005899090847602,0.001267568412081,2.283763784625879e-17,2.485317974288059e-13,3.891969657964511e-15,1.3223578971950877e-15,2.795725283586523e-13,4.523471776876571e-38,1.8023046081020737e-15,2.4325699272023946e-12,1.839911560492524e-06,1.1266580933958708e-14,2.2175505470725455e-14,5.1966522221212406e-14,5.653205571754464e-15,3.2182454167336073e-13,3.352949450625728e-07,0.0036488649100303,5.7140662332824686e-05,1.9414438633184632e-05,0.0041045950622417,6.641217586206666e-28,2.646086379982604e-05,0.0357142190270701,0.0002701299712992,0.0001654123627288,0.0003255737278345,0.0007629559734046,8.299856860718889e-05,0.0047249257014483,0.0007301472202329,0.0010719789574721
1989,9,33,0.4078,0.1089,0.3888,0.2126,0.407799971422325,0.1088566090130528,0.3887912242209242,0.2126093827213658,13.057264952551748,13.048560015426078,-0.0006129731699486,0.0011936743640366,2.4510712260503802e-17,2.501597463111845e-13,3.3752416546480904e-15,1.424427318653032e-15,2.782079360134141e-13,3.8399293074930006e-38,1.5553515993524574e-15,2.4285133358438237e-12,1.8416616781123293e-06,1.1271197266694623e-14,2.2398731895839783e-14,5.221198555025619e-14,5.649590378953577e-15,3.216187367098868e-13,3.5985794473559586e-07,0.0036727603509173,4.955415052482316e-05,2.0912957643491167e-05,0.0040845543368498,5.6376536668461885e-28,2.2835143423640884e-05,0.0356546071983377,0.0002703865066588,0.0001654798865081,0.0003288505670114,0.000766558621838,8.294536530642794e-05,0.0047218969547194,0.000730149886543,0.001071981241213
1990,10,33,0.4078,0.1089,0.3888,0.2126,0.4078000129234985,0.1088609839320578,0.3887921169019455,0.2126084137076958,13.057264952551748,13.04969031903293,-0.0006249237287945,0.0011224943964081,2.5861547988100636e-17,2.5154154891495244e-13,2.937021830656753e-15,1.511158306271672e-15,2.7704958662875574e-13,3.259674018424116e-38,1.345693924248779e-15,2.425068527212849e-12,1.8431455682828217e-06,1.1275105277704522e-14,2.2588207741562092e-14,5.242030954366674e-14,5.64651978555897e-15,3.214439345910991e-13,3.7968995974918644e-07,0.0036930426835513,4.312029972752014e-05,2.2186283541377444e-05,0.0040675425324115,4.785736327231434e-28,1.9756994908728568e-05,0.0356039851872026,0.0002706040129365,0.0001655370463913,0.0003316319538237,0.0007696161587014,8.290017562321986e-05,0.0047193244055874,0.000730152231182,0.0010719832834284
1991,11,33,0.4078,0.1089,0.3888,0.2126,0.4078000457821687,0.1088648684064555,0.3887929086982082,0.2126075556998987,13.057264952551748,13.050668005595762,-0.000627917150011,0.001054205061658,2.6947823641116376e-17,2.527144268934299e-13,2.5653972442656284e-15,1.5848584207273402e-15,2.7606632204861054e-13,2.7670994908998875e-38,1.167698839405085e-15,2.4221432854751627e-12,1.8444037196618795e-06,1.127841358131672e-14,2.2749035793346663e-14,5.259711325348899e-14,5.643911896987776e-15,3.212954732387731e-13,3.956378118644324e-07,0.0037102581720231,3.766419751744561e-05,2.3268295282101252e-05,0.0040531019142534,4.0625514044126435e-28,1.7143715199099696e-05,0.0355609967710112,0.000270788417484,0.0001655854264908,0.0003339927878098,0.0007722110354858,8.286179184700113e-05,0.0047171393017499,0.0007301543099258,0.0010719850973853
1992,12,33,0.4078,0.1089,0.3888,0.2126,0.4078000714325152,0.1088683230166189,0.3887936121457392,0.2126067947680643,13.057264952551748,13.051514291931502,-0.0006237595951301,0.000988917586239,2.781691584332741e-17,2.537099626804328e-13,2.2502629886442245e-15,1.6474875604211804e-15,2.752316809072465e-13,2.3489570572128007e-38,1.0165842727887742e-15,2.419659212654738e-12,1.8454704093645103e-06,1.1281213807555982e-14,2.2885546680077688e-14,5.274716404607197e-14,5.641696936260363e-15,3.211693804031462e-13,4.083970813741333e-07,0.0037248704657919,3.3037481296007215e-05,2.4187768157539883e-05,0.0040408439173237,3.4486469019138043e-28,1.4925092785847795e-05,0.035524490419209,0.0002709447492999,0.000165626369915,0.0003359966475951,0.0007744132372009,8.282918838821622e-05,0.0047152832586523,0.0007301561534201,0.0010719867137092
1993,13,33,0.4078,0.1089,0.3888,0.2126,0.4078000910884399,0.1088714003063502,0.3887942381114314,0.2126061188480944,13.057264952551748,13.05224737140812,-0.0006139601260733,0.0009266907652773,2.850802721527065e-17,2.5455496710272883e-13,1.983046018198312e-15,1.7007108075601173e-15,2.745232024556456e-13,1.9939998236203667e-38,8.882903869340245e-16,2.417549757805931e-12,1.84637472669318e-06,1.128358369105282e-14,2.3001416605560072e-14,5.287450873662557e-14,5.6398156898629545e-15,3.2106228518930055e-13,4.185433320854691e-07,0.0037372731310222,2.911428005410874e-05,2.4969148616803814e-05,0.0040304386909316,2.9275099397577968e-28,1.304152039702364e-05,0.0354934883243167,0.0002710772739737,0.0001656610147119,0.0003376975009908,0.0007762821643847,8.280149423733949e-05,0.0047137066916409,0.0007301577916692,0.0010719881553561
1994,14,33,0.4078,0.1089,0.3888,0.2126,0.4078001057759515,0.1088741458551785,0.3887947960163616,0.2126055174909703,13.057264952551748,13.052882824154423,-0.0005997758941341,0.0008675423304869,2.9053637784204826e-17,2.5527219694648704e-13,1.756472570421625e-15,1.7459426078395313e-15,2.7392181822235257e-13,1.6926802159382685e-38,7.79370523656856e-16,2.415758396970001e-12,1.8471413366203069e-06,1.1285589043191924e-14,2.3099765983188533e-14,5.2982581880886775e-14,5.6382178333817614e-15,3.2097132273920144e-13,4.265534285223829e-07,0.0037478002452815,2.5787799881851275e-05,2.563320334991384e-05,0.004021606229749,2.485122706021362e-28,1.1442393941314004e-05,0.0354671602352494,0.0002711896100422,0.0001656903254257,0.0003391411585488,0.0007778682353349,8.277796967967035e-05,0.0047123674903871,0.0007301592478159,0.0010719894453028
1995,15,33,0.4078,0.1089,0.3888,0.2126,0.4078001163605727,0.1088765991707582,0.3887952940217341,0.2126049816538142,13.057264952551748,13.053434044884114,-0.0005822517203868,0.0008114553297036,2.9480533617529987e-17,2.5588097056971215e-13,1.564372195764752e-15,1.7843846385728678e-15,2.73411343090893e-13,1.4368932781490672e-38,6.868985844856447e-16,2.4142371501649397e-12,1.847791171671268e-06,1.1287285699350524e-14,2.3183243677042622e-14,5.307429893130415e-14,5.636860667676917e-15,3.208940622848641e-13,4.328206330733117e-07,0.0037567353803779,2.2967446007509417e-05,2.6197574946681342e-05,0.004014108840135,2.1095854857167686e-28,1.0084752333568775e-05,0.0354448011450562,0.0002712848264844,0.0001657151191851,0.0003403665054089,0.0007792142422316,8.275798648635134e-05,0.0047112298912056,0.0007301605449624,0.0010719906003596
1996,16,33,0.4078,0.1089,0.3888,0.2126,0.4078001235725809,0.108878794646446,0.3887957392275575,0.2126045034781717,13.057264952551748,13.053912546417402,-0.0005622529125386,0.0007583852938818,2.981081008472324e-17,2.563976854730751e-13,1.4015103086225565e-15,1.8170577646229525e-15,2.7297803724812693e-13,1.2197586999288672e-38,6.083904149195443e-16,2.4129452717721597e-12,1.8483419830968907e-06,1.1288720946973242e-14,2.325409808896184e-14,5.3152134300217824e-14,5.6357079195841786e-15,3.208284388749419e-13,4.376693405363236e-07,0.0037643192384613,2.057636443915472e-05,2.667725134938471e-05,0.0040077447477521,1.790796641534028e-28,8.932123311298787e-06,0.0354258124098396,0.0002713655263069,0.0001657360882954,0.0003414065483775,0.0007803565049443,8.274101111676129e-05,0.0047102635208042,0.0007301617023201,0.0010719916360243
