,Unnamed: 0,iteration,USS1,USS2,USS3,USS4,U1,U2,U3,U4,ESS,E,KF_X1,KF_X2,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30
9300,0,155,0.4078,0.1089,0.3888,0.2126,0.4078007985453967,0.1088319544088504,0.3887898497280089,0.2126167614749713,13.057264952551748,12.842716748545945,0.0061450391148668,0.0057878352841636,1.045249506196944e-18,2.048067405802816e-13,3.4078376473358122e-15,5.881673237620216e-17,2.931580287363583e-13,3.972443391181206e-38,9.611977681009916e-15,2.391140995946947e-12,1.668788565901894e-06,1.029057462950519e-14,1.6788607009013984e-14,4.387254128141819e-14,5.203934668467966e-15,2.962485386955519e-13,1.653773125970443e-08,0.0032404118142458,5.3918134443090085e-05,9.305867274054496e-07,0.0046382884521613,6.285121505149182e-28,0.0001520788131658,0.0378321607523303,0.0002640324321897,0.0001628154401087,0.0002656260255038,0.0006941426863515,8.233562690607367e-05,0.0046871858905729,0.0006982590461332,0.0011047716769884
9301,1,155,0.4078,0.1089,0.3888,0.2126,0.4078046938524646,0.1084922096788742,0.3887391692470032,0.2127005071438568,13.057264952551748,12.847291589257535,0.0069440217508522,0.0084149852538503,8.907466111642182e-19,2.0533798614922003e-13,3.437331741601515e-15,5.01243307455305e-17,2.9439163057353893e-13,3.385259101877806e-38,9.693771197216375e-15,2.400937953982236e-12,1.6743379052211514e-06,1.0325443589295244e-14,1.682021879408501e-14,4.39953438814425e-14,5.22699773257812e-15,2.9756146813755175e-13,1.4029882267296208e-08,0.003234216930571,5.4140379591519547e-05,7.894932748241257e-07,0.0046368741296968,5.3320199087306565e-28,0.0001526836778477,0.0378164524043643,0.0002637199332727,0.0001626329599233,0.0002649302129621,0.0006929574440466,8.232887094975023e-05,0.0046868012888598,0.0006997323922139,0.001102127469061
9302,2,155,0.4078,0.1089,0.3888,0.2126,0.4078064232387684,0.1083848584021548,0.388723161955224,0.2127266572830783,13.057264952551748,12.874310659631336,0.0056680710758766,0.0094125268042247,8.051303658347496e-19,2.233226349364946e-13,3.759890290810344e-15,1.4794024838712356e-16,3.073455364295416e-13,3.059876791597721e-38,8.891638859804122e-15,2.5335896792959348e-12,1.7906165548591135e-06,1.1027828267070912e-14,1.870039108829416e-14,4.7755439942756167e-14,5.56865683189075e-15,3.1701136813662337e-13,1.1909291522786349e-08,0.0033033338151831,5.561537791520495e-05,2.1882959838027325e-06,0.0045461800310658,4.52609493831787e-28,0.0001315229480716,0.0374762390914703,0.0002648636228645,0.0001631209395008,0.0002766116128652,0.0007063867917674,8.237021036029852e-05,0.0046891546504498,0.000726741369579,0.0010749780655712
9303,3,155,0.4078,0.1089,0.3888,0.2126,0.4078067615425563,0.1084057907623949,0.3887262920661176,0.2127211362148682,13.057264952551748,12.902813566754824,0.0038705184173296,0.0094662113773959,2.5883300180528452e-18,2.300936655490302e-13,3.345640498557961e-15,4.132264641948102e-16,3.0373463585475893e-13,2.6170926136502875e-38,7.633101421004202e-15,2.5304188716703107e-12,1.811097528128918e-06,1.113839341567316e-14,1.9568074202915726e-14,4.894080147041475e-14,5.613311177036524e-15,3.19553441651881e-13,3.8000748793427054e-08,0.0033781362973432,4.911925575644325e-05,6.066813331816195e-06,0.0044593013705658,3.8423028859076315e-28,0.0001120659141574,0.037150522233957,0.0002658975545112,0.0001635291045574,0.0002872900545794,0.000718527811158,8.241222195397268e-05,0.0046915462779446,0.0007299901514289,0.0010717401634509
9304,4,155,0.4078,0.1089,0.3888,0.2126,0.4078064312496072,0.1084744536518723,0.3887365406554138,0.2127039255878643,13.057264952551748,12.924668249573635,0.002326611954622,0.0091047414351105,1.196793666147471e-17,2.3447626410094273e-13,2.89157162564622e-15,6.434976682458374e-16,2.986841081922601e-13,2.221490145930024e-38,6.506630137355074e-15,2.511395909979312e-12,1.817131162883298e-06,1.1161931052200412e-14,2.018424981335693e-14,4.9641247095893376e-14,5.615220536280903e-15,3.196621372681844e-13,1.7572930767735126e-07,0.0034428951892659,4.245793525211307e-05,9.448696373606711e-06,0.0043856809265888,3.261889968159621e-28,9.553907592364414e-05,0.0368756851784687,0.0002668155842103,0.0001638944516191,0.0002963722441066,0.0007288994110808,8.245020384112714e-05,0.0046937085031229,0.000729962663461,0.0010718291474023
9305,5,155,0.4078,0.1089,0.3888,0.2126,0.4078059042502076,0.1085452402494202,0.3887471037826774,0.2126862991660382,13.057264952551748,12.94318194556594,0.0011517564217179,0.0085347058960691,2.2669283083433122e-17,2.38226110032384e-13,2.4988366182189402e-15,8.387830024171824e-16,2.944213216184972e-13,1.8858490535395763e-38,5.551045673305032e-15,2.495443541009912e-12,1.822380926810598e-06,1.1182686663912556e-14,2.070902292414126e-14,5.023962722065297e-14,5.617252860363041e-15,3.1977783300186376e-13,3.328709460354291e-07,0.0034980616865989,3.669238705225811e-05,1.2316511753170502e-05,0.0043232202579787,2.7691407629494727e-28,8.151037763118977e-05,0.0366425638259838,0.0002675945511429,0.0001642041998123,0.000304086901507,0.0007377080333708,8.248254992747425e-05,0.0046955498945744,0.0007299752826628,0.0010718802267728
9306,6,155,0.4078,0.1089,0.3888,0.2126,0.4078053271345666,0.1086076550673996,0.3887564161568659,0.2126708276390666,13.057264952551748,12.959059168505489,0.0003120194926241,0.0078651094652646,3.157052306115854e-17,2.414219639081053e-13,2.1659155547997038e-15,1.0060204565522529e-15,2.908139165683279e-13,1.6009722556070546e-38,4.739710853500077e-15,2.4819802097028536e-12,1.8268847739455388e-06,1.120059560306907e-14,2.1155160443551548e-14,5.0749020364217804e-14,5.619166531813566e-15,3.198867741025653e-13,4.63569310188747e-07,0.0035449464380569,3.180346355744926e-05,1.477201401370739e-05,0.0042701987051546,2.3508055369404678e-28,6.959607500306091e-05,0.0364444343061632,0.0002682526712691,0.0001644651996217,0.0003106341670281,0.0007451789226745,8.250966092456808e-05,0.0046970932639254,0.0007300032020722,0.0010719083753047
9307,7,155,0.4078,0.1089,0.3888,0.2126,0.4078047581354057,0.1086598644432927,0.3887642047344054,0.2126579397486046,13.057264952551748,12.972718353087432,-0.0002600658125324,0.0071594158715996,3.7726321167811844e-17,2.4413688505119604e-13,1.8868520634042917e-15,1.1497922366775554e-15,2.877542531205074e-13,1.3591292360792e-38,4.050550260443784e-15,2.470557860872955e-12,1.8307080905523136e-06,1.1215802720887934e-14,2.15338981005834e-14,5.1181461365009984e-14,5.620826244402715e-15,3.199812578846479e-13,5.539467533960686e-07,0.0035847342298969,2.770520799025746e-05,1.688274013663861e-05,0.0042251809706803,1.995649733306397e-28,5.947542980031773e-05,0.036275933187871,0.0002688082939935,0.0001646849550034,0.0003161886070926,0.0007515125641617,8.253225740300547e-05,0.0046983796316727,0.0007300315431503,0.0010719269483129
9308,8,155,0.4078,0.1089,0.3888,0.2126,0.4078042215390805,0.1087026645677194,0.388770588723039,0.2126474183589672,13.057264952551748,12.984486826419827,-0.0006303980730451,0.0064561051332387,4.155392433872544e-17,2.464404039288282e-13,1.6540374126254025e-15,1.2733713530915457e-15,2.851570674811032e-13,1.1538093598806619e-38,3.465125268516456e-15,2.4608487152069962e-12,1.833940250124057e-06,1.1228634393256403e-14,2.1855234298093166e-14,5.1548173615432624e-14,5.622225754414848e-15,3.2006092881554297e-13,6.101517693982169e-07,0.0036184806770789,2.4286205027830357e-05,1.8696892513085463e-05,0.0041869568343597,1.69413643144004e-28,5.087837884523965e-05,0.0361326038834944,0.0002692771655804,0.0001648698664958,0.000320900071045,0.000756881043353,8.255105444648958e-05,0.0046994497059567,0.0007300563558349,0.0010719406264756
9309,9,155,0.4078,0.1089,0.3888,0.2126,0.4078037270335518,0.1087375144430836,0.3887757861118401,0.2126388873271468,13.057264952551748,12.994633137676797,-0.0008536088541078,0.0057786736026533,4.368134215270986e-17,2.483939872375715e-13,1.4601937136701865e-15,1.379459532039408e-15,2.8295185997301633e-13,9.794971145280317e-39,2.9678409092243564e-15,2.4525906803322297e-12,1.8366681080851485e-06,1.1239433681967904e-14,2.2127810412771963e-14,5.1859015682669537e-14,5.6233941002827704e-15,3.20127440264042e-13,6.41360636521532e-07,0.0036470977747401,2.1439606099332096e-05,2.025420923266213e-05,0.0041545011227633,1.4381675605307154e-28,4.357595808252177e-05,0.036010686539014,0.0002696727181051,0.0001650253857861,0.0003248963029008,0.0007614310748817,8.256668503820324e-05,0.0047003395211155,0.0007300770783919,0.001071951264845
