,Unnamed: 0,iteration,USS1,USS2,USS3,USS4,U1,U2,U3,U4,ESS,E,KF_X1,KF_X2,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30
29940,0,499,0.4078,0.1089,0.3888,0.2126,0.4078007985453967,0.1088319544088504,0.3887898497280089,0.2126167614749713,13.057264952551748,14.9007793768149,-0.0513090712811675,-0.0441926115944787,1.0114640488825074e-19,2.884908875156717e-13,1.6480922228698407e-14,6.787979018231379e-15,2.629684278678125e-13,4.152500078638938e-39,1.3473778922325537e-18,2.5373068372401175e-12,1.887114402450796e-06,1.1654807542111852e-14,2.442584108166012e-14,5.5095127254334246e-14,6.6189263669765726e-15,3.768008994869629e-13,1.3316730743610484e-09,0.0037982125763896,0.0002169844830059,8.936915650026695e-05,0.0034621890435489,5.467097473323563e-29,1.7739304348550718e-08,0.0334056677573149,0.0002484536589074,0.0001534448348196,0.0003215856749727,0.0007253712830832,8.714344354418683e-05,0.0049608843022742,0.0007781853979013,0.0010245431287356
29941,1,499,0.4078,0.1089,0.3888,0.2126,0.4077632756954895,0.1121851065200917,0.3892900590216782,0.2117896470682804,13.057264952551748,14.817211357763217,-0.0596291104034611,-0.0677299232391728,8.105603385962825e-20,2.7390480971132493e-13,1.5655455157187642e-14,6.4464766556437756e-15,2.4966777041643346e-13,3.3277029208105494e-39,1.2113838753934753e-18,2.39802643259455e-12,1.79160247780867e-06,1.1063505070372111e-14,2.320000121735495e-14,5.230783934527638e-14,6.201508431771092e-15,3.5303821582395043e-13,1.1318068502660234e-09,0.0038246053401645,0.0002186012631906,9.001385944411041e-05,0.0034861771467541,4.646559647793886e-29,1.6914873615041524e-08,0.0334842776569817,0.0002501661950113,0.0001544826489818,0.0003239477563071,0.0007303882027601,8.659330330936596e-05,0.004929566030423,0.0007534263543647,0.0010520291561732
29942,2,499,0.4078,0.1089,0.3888,0.2126,0.4077475475001775,0.11319227620257,0.3894402459502881,0.2115439959889717,13.057264952551748,14.60881037321821,-0.0497287358076394,-0.0773980586399905,6.56770724038563e-20,2.5977179872996413e-13,1.4853497681713623e-14,5.31942075159649e-15,2.432205401711418e-13,2.696329628576209e-39,1.3423602515509046e-16,2.3074153395887324e-12,1.7267601916946914e-06,1.0637565518808276e-14,2.2380076410612108e-14,5.040328609871865e-14,5.880603747536729e-15,3.3476981894934174e-13,9.607454162086666e-10,0.0038000257281113,0.0002172817589205,7.781420390811279e-05,0.0035579085752903,3.944278020413338e-29,1.9636479084532146e-06,0.0337536164404375,0.0002525960549635,0.0001556097423048,0.0003273829822168,0.0007373155396274,8.602336992577275e-05,0.0048971209780677,0.0007333188453529,0.0010727224791139
29943,3,499,0.4078,0.1089,0.3888,0.2126,0.4077437715709321,0.1130857348300409,0.389424287398153,0.2115733804598906,13.057264952551748,14.37534327569652,-0.0347563193407702,-0.0787731392385038,4.085652455125902e-19,2.589599177167714e-13,1.283268826579703e-14,4.833275554757577e-15,2.4671868564349023e-13,2.2797227399597117e-39,1.336635828568025e-16,2.315126099712047e-12,1.7393753250482946e-06,1.069797026096724e-14,2.250473600570273e-14,5.0714934553043686e-14,5.824289019757245e-15,3.3156394554636417e-13,5.998295710491071e-09,0.0038018852085189,0.0001884013871082,7.095908510610688e-05,0.0036221672059661,3.346944284273277e-29,1.9623639174025803e-06,0.0339892125081019,0.0002553640493351,0.0001570608117849,0.0003304002553604,0.0007445644917879,8.550851602670179e-05,0.0048678114797298,0.0007317143511094,0.0010742565849079
29944,4,499,0.4078,0.1089,0.3888,0.2126,0.4077459687478335,0.1125407118230517,0.3893429319627705,0.2117102579297086,13.057264952551748,14.18704120159198,-0.0213937706060126,-0.0762153132915965,3.5242354760306e-19,2.5930215706900423e-13,1.1201511482667934e-14,4.462900263646129e-15,2.50617213577704e-13,1.936140812584765e-39,1.302331702695028e-16,2.3302672652092737e-12,1.7562757580232586e-06,1.0787966570807723e-14,2.2688303782714232e-14,5.1158778595196934e-14,5.79928170648262e-15,3.30140334281707e-13,5.1686806527868755e-09,0.0038029525890012,0.000164282540397,6.545336260959765e-05,0.0036755782982944,2.8395643904846957e-29,1.9100133128405243e-06,0.0341759437309278,0.0002575772417965,0.0001582174474145,0.0003327490391359,0.0007503000040878,8.505287279253852e-05,0.0048418727139896,0.0007319761744669,0.0010735239225321
29945,5,499,0.4078,0.1089,0.3888,0.2126,0.4077501892463052,0.1119445922749267,0.3892539731933753,0.2118588323348609,13.057264952551748,14.031924218095366,-0.0111666290385656,-0.0717781743091005,2.9920089873145083e-19,2.593224575906661e-13,9.905613549568062e-15,4.127430144920722e-15,2.53759267157416e-13,1.6431550968096063e-39,1.2949308074934324e-16,2.341586075394468e-12,1.769286582620664e-06,1.0855954773586708e-14,2.282916111386188e-14,5.149865653300128e-14,5.774487938570437e-15,3.287288796844587e-13,4.3867654674974635e-09,0.0038020835055258,0.0001452321956179,6.051475147973425e-05,0.0037205182034656,2.409129139313438e-29,1.8985764324891272e-06,0.034331410695171,0.0002594058144762,0.0001591657234968,0.0003347121484287,0.0007550529729666,8.466326267334682e-05,0.0048196930680455,0.0007318917082583,0.001073070731187
29946,6,499,0.4078,0.1089,0.3888,0.2126,0.4077548996210243,0.1114164865061767,0.3891751768422664,0.2119898483167476,13.057264952551748,13.899884126066956,-0.0038434692898068,-0.066441615731379,2.5396760961728733e-19,2.5921940238434533e-13,8.803124731851231e-15,3.8300975439831876e-15,2.563333747147566e-13,1.394075706962862e-39,1.303941444475048e-16,2.3505009163834557e-12,1.779908278189682e-06,1.0911070143301564e-14,2.294238525116748e-14,5.177392834244753e-14,5.751687371019442e-15,3.2743089359340746e-13,3.7238522755987435e-09,0.0038008577664818,0.0001290776257432,5.6159592463093344e-05,0.0037585407925927,2.044092158663745e-29,1.9119309437038543e-06,0.034464702799956,0.0002609827096488,0.0001599858085981,0.0003363974392403,0.0007591458657476,8.43352982586572e-05,0.0048010227762786,0.0007316629042798,0.0010728157717359
29947,7,499,0.4078,0.1089,0.3888,0.2126,0.4077595615537692,0.1109757535397889,0.3891094265894134,0.2120987316206326,13.057264952551748,13.78576383104688,0.0011836992574183,-0.0607367520466657,2.159222676142328e-19,2.591068852063307e-13,7.82829739151452e-15,3.5714871199915794e-15,2.58484028740486e-13,1.1827164004079996e-39,1.320231472071102e-16,2.357942589508317e-12,1.789022627382722e-06,1.0958545086050229e-14,2.3037680725357173e-14,5.2008441131363725e-14,5.731892472888971e-15,3.263040136422838e-13,3.1665943040765637e-09,0.0037999155710392,0.0001148053982782,5.237741755960591e-05,0.0037907811090924,1.7345052264648004e-29,1.936177081556241e-06,0.0345802573110085,0.0002623679773433,0.0001607118470636,0.0003378576437256,0.0007627264907421,8.406070507122079e-05,0.0047853907909258,0.0007314173527884,0.0010726554740434
29948,8,499,0.4078,0.1089,0.3888,0.2126,0.407763980540236,0.1106140358921006,0.3890554719229209,0.2121877237300624,13.057264952551748,13.686670140559492,0.004492737342159,-0.0549851174945514,2.0072282982667808e-19,2.590213123430522e-13,6.9556073249634536e-15,3.348641438684044e-15,2.603002872308016e-13,1.0034706611884009e-39,1.3392446940397999e-16,2.364343717886829e-12,1.7970170097217857e-06,1.1000526859270429e-14,2.3119753657959072e-14,5.2212961559099085e-14,5.715155164646116e-15,3.253511961166114e-13,2.717825667372749e-09,0.0037993792203459,0.000102026234868,4.911855820896548e-05,0.0038181396558681,1.4719102785420646e-29,1.9644325243807e-06,0.034680692890849,0.0002635902523457,0.0001613580513512,0.0003391254273938,0.0007658707480835,8.383109943480692e-05,0.0047723198477554,0.0007311999383045,0.0010725394850489
29949,9,499,0.4078,0.1089,0.3888,0.2126,0.4077680811159759,0.1103180789947421,0.3890113326466026,0.2122602339436525,13.057264952551748,13.600588965731774,0.0065475754937225,-0.0493906603699737,1.6537145203160621e-19,2.5896631387980693e-13,6.173940153255183e-15,3.1573236551852103e-15,2.6184072257850695e-13,8.514602893662735e-40,1.3590663482715083e-16,2.369905680474725e-12,1.8040668651105416e-06,1.1037869220727442e-14,2.3190992267258948e-14,5.2392501665770984e-14,5.701134411697511e-15,3.245530249651544e-13,2.426099456502766e-09,0.0037991928209969,9.05754449530398e-05,4.6319852125288064e-05,0.0038413621391955,1.2491438636400177e-29,1.9938327252895687e-06,0.0347679530700599,0.0002646675461314,0.0001619322330932,0.0003402259159253,0.0007686297619969,8.363909808946368e-05,0.0047613896340693,0.0007310184567711,0.0010724483935274
